Date,Open,High,Low,Close,Adj Close,Volume
2010-10-18,20160.550781,20229.390625,19870.509766,20168.890625,20168.890625,12600
2010-10-19,20298.550781,20332.019531,19923.960938,19983.130859,19983.130859,12000
2010-10-20,19924.019531,20043.820313,19822.660156,19872.150391,19872.150391,10600
2010-10-21,19951.339844,20293.099609,19886.119141,20260.580078,20260.580078,12800
2010-10-22,20334.140625,20351.740234,20088.669922,20165.859375,20165.859375,13200
2010-10-25,20199.730469,20452.300781,20199.730469,20303.119141,20303.119141,12200
2010-10-26,20325.439453,20344.679688,20189.300781,20221.390625,20221.390625,10200
2010-10-27,20220.580078,20220.580078,19923.710938,20005.369141,20005.369141,12000
2010-10-28,20116.490234,20185.460938,19869.320313,19941.039063,19941.039063,11600
2010-10-29,19986.320313,20080.330078,19768.960938,20032.339844,20032.339844,14400
2010-11-01,20272.490234,20609.650391,20267.099609,20355.630859,20355.630859,5400
2010-11-02,20407.179688,20418.349609,20281.730469,20345.689453,20345.689453,13200
2010-11-03,20472.859375,20538.800781,20426.179688,20465.740234,20465.740234,10000
2010-11-04,20605.630859,20917.029297,20605.630859,20893.570313,20893.570313,12800
2010-11-08,21041.970703,21075.710938,20822.369141,20852.380859,20852.380859,13800
2010-11-09,20851.910156,20984.080078,20762.810547,20932.480469,20932.480469,11800
2010-11-10,20917.539063,20970.910156,20849.919922,20875.710938,20875.710938,15200
2010-11-11,20930.449219,20937.380859,20544.220703,20589.089844,20589.089844,12600
2010-11-12,20529.740234,20593.910156,20108.400391,20156.890625,20156.890625,14600
2010-11-15,20167.619141,20335.509766,20046.599609,20309.689453,20309.689453,14200
2010-11-16,20371.730469,20380.099609,19832.220703,19865.140625,19865.140625,15200
2010-11-18,19997.830078,20056.439453,19615.509766,19930.640625,19930.640625,21800
2010-11-19,19982.750000,19983.890625,19504.869141,19585.439453,19585.439453,16400
2010-11-22,19713.839844,19989.019531,19641.419922,19957.589844,19957.589844,11000
2010-11-23,19841.419922,19841.419922,19342.689453,19691.839844,19691.839844,14200
2010-11-24,19735.279297,19835.570313,19375.919922,19459.849609,19459.849609,12200
2010-11-25,19560.250000,19628.269531,19257.369141,19318.160156,19318.160156,13800
2010-11-26,19391.960938,19417.609375,18954.820313,19136.609375,19136.609375,25200
2010-11-29,19230.339844,19450.089844,19167.189453,19405.099609,19405.099609,12400
2010-11-30,19373.230469,19610.460938,19218.019531,19521.250000,19521.250000,18800
2010-12-01,19529.990234,19887.259766,19525.150391,19850.000000,19850.000000,15000
2010-12-02,20038.660156,20084.250000,19917.769531,19992.699219,19992.699219,16600
2010-12-03,20007.890625,20067.810547,19877.119141,19966.929688,19966.929688,13800
2010-12-06,20038.250000,20217.859375,19944.710938,19981.310547,19981.310547,14000
2010-12-07,19982.900391,20008.359375,19824.439453,19934.640625,19934.640625,13400
2010-12-08,19874.300781,19875.509766,19611.349609,19696.480469,19696.480469,12600
2010-12-09,19746.150391,19771.089844,19160.869141,19242.359375,19242.359375,17200
2010-12-10,19201.890625,19537.400391,19074.570313,19508.890625,19508.890625,16000
2010-12-13,19600.279297,19710.570313,19321.410156,19691.779297,19691.779297,15400
2010-12-14,19746.750000,19836.820313,19621.410156,19799.189453,19799.189453,13400
2010-12-15,19791.220703,19817.609375,19571.429688,19647.769531,19647.769531,14000
2010-12-16,19698.580078,19897.220703,19554.349609,19864.849609,19864.849609,15400
2010-12-20,19770.019531,20006.160156,19711.119141,19888.880859,19888.880859,11200
2010-12-21,19925.759766,20090.839844,19925.759766,20060.320313,20060.320313,14200
2010-12-22,20118.820313,20151.250000,19931.310547,20015.800781,20015.800781,12000
2010-12-23,20038.830078,20076.080078,19939.300781,19982.880859,19982.880859,7600
2010-12-24,19911.460938,20086.419922,19880.359375,20073.660156,20073.660156,16400
2010-12-27,20062.599609,20190.130859,20010.330078,20028.929688,20028.929688,9800
2010-12-28,20056.470703,20090.410156,19981.759766,20025.419922,20025.419922,10600
2010-12-29,20060.880859,20274.199219,20054.640625,20256.029297,20256.029297,10000
2010-12-30,20274.119141,20410.910156,20274.119141,20389.070313,20389.070313,10600
2010-12-31,20412.759766,20552.029297,20412.759766,20509.089844,20509.089844,12600
2011-01-03,20621.609375,20664.800781,20531.000000,20561.050781,20561.050781,12000
2011-01-04,20617.380859,20651.210938,20449.009766,20498.720703,20498.720703,15200
2011-01-05,20509.949219,20509.949219,20243.949219,20301.099609,20301.099609,14400
2011-01-06,20395.500000,20425.849609,20107.169922,20184.740234,20184.740234,16600
2011-01-07,20163.849609,20210.619141,19629.220703,19691.810547,19691.810547,15800
2011-01-10,19714.419922,19720.429688,19158.429688,19224.119141,19224.119141,17200
2011-01-11,19279.769531,19431.560547,19003.599609,19196.339844,19196.339844,20000
2011-01-12,19353.339844,19574.630859,19048.560547,19534.099609,19534.099609,19400
2011-01-13,19492.300781,19522.380859,19136.269531,19182.820313,19182.820313,16800
2011-01-14,19198.039063,19447.820313,18811.960938,18860.439453,18860.439453,15800
2011-01-17,18911.429688,19018.939453,18779.380859,18882.250000,18882.250000,17800
2011-01-18,18983.199219,19120.619141,18933.470703,19092.050781,19092.050781,14400
2011-01-19,19153.310547,19167.060547,18898.560547,18978.320313,18978.320313,16200
2011-01-20,18892.429688,19100.259766,18794.730469,19046.539063,19046.539063,12800
2011-01-21,19007.080078,19065.339844,18932.400391,19007.529297,19007.529297,11000
2011-01-24,19095.689453,19194.460938,18998.380859,19151.279297,19151.279297,11600
2011-01-25,19227.419922,19340.990234,18949.439453,18969.449219,18969.449219,13400
2011-01-27,19086.689453,19086.689453,18656.050781,18684.429688,18684.429688,13800
2011-01-28,18708.619141,18723.119141,18235.449219,18395.970703,18395.970703,18600
2011-01-31,18226.210938,18395.089844,18038.480469,18327.759766,18327.759766,19800
2011-02-01,18425.179688,18452.060547,17982.169922,18022.220703,18022.220703,20200
2011-02-02,18216.910156,18306.000000,18042.609375,18090.619141,18090.619141,22800
2011-02-03,18113.730469,18466.210938,18064.609375,18449.310547,18449.310547,21600
2011-02-04,18450.070313,18542.199219,17926.980469,18008.150391,18008.150391,23000
2011-02-07,18135.019531,18180.939453,17977.009766,18037.189453,18037.189453,13000
2011-02-08,18141.509766,18141.509766,17742.179688,17775.699219,17775.699219,14200
2011-02-09,17723.990234,17864.320313,17508.349609,17592.769531,17592.769531,30200
2011-02-10,17603.289063,17636.880859,17362.589844,17463.039063,17463.039063,25200
2011-02-11,17519.130859,17752.560547,17295.619141,17728.609375,17728.609375,25400
2011-02-14,17940.160156,18227.619141,17857.119141,18202.199219,18202.199219,21800
2011-02-15,18260.080078,18361.660156,18050.480469,18273.800781,18273.800781,23600
2011-02-16,18273.060547,18358.839844,18216.119141,18300.900391,18300.900391,18800
2011-02-17,18345.119141,18532.609375,18233.789063,18506.820313,18506.820313,16600
2011-02-18,18564.080078,18690.970703,18159.820313,18211.519531,18211.519531,22000
2011-02-21,18238.539063,18457.490234,18082.660156,18438.310547,18438.310547,19200
2011-02-22,18390.720703,18457.900391,18187.330078,18296.160156,18296.160156,19800
2011-02-23,18233.769531,18377.480469,18150.009766,18178.330078,18178.330078,22200
2011-02-24,18135.119141,18135.119141,17559.699219,17632.410156,17632.410156,23000
2011-02-25,17775.080078,17812.439453,17469.970703,17700.910156,17700.910156,21800
2011-02-28,17811.080078,18296.529297,17718.880859,17823.400391,17823.400391,30000
2011-03-01,17982.279297,18478.679688,17964.390625,18446.500000,18446.500000,24800
2011-03-03,18318.320313,18603.570313,18253.619141,18489.759766,18489.759766,28600
2011-03-04,18622.699219,18736.970703,18448.689453,18486.449219,18486.449219,19800
2011-03-07,18361.650391,18363.449219,18058.710938,18222.669922,18222.669922,15200
2011-03-08,18277.339844,18466.810547,18266.619141,18439.650391,18439.650391,13800
2011-03-09,18522.800781,18583.300781,18303.800781,18469.949219,18469.949219,22600
2011-03-10,18430.839844,18430.839844,18261.259766,18327.980469,18327.980469,18600
2011-03-11,18248.109375,18368.429688,18063.289063,18174.089844,18174.089844,20600
2011-03-14,18167.099609,18463.839844,18155.429688,18439.480469,18439.480469,15400
2011-03-15,18113.789063,18326.330078,17920.550781,18167.640625,18167.640625,22400
2011-03-16,18263.679688,18444.470703,18263.679688,18358.689453,18358.689453,16200
2011-03-17,18227.160156,18354.269531,18104.019531,18149.869141,18149.869141,18200
2011-03-18,18251.179688,18259.609375,17849.529297,17878.810547,17878.810547,16400
2011-03-21,17984.720703,18007.730469,17792.169922,17839.050781,17839.050781,12400
2011-03-22,17929.089844,18041.380859,17878.800781,17988.300781,17988.300781,11800
2011-03-23,17972.039063,18218.279297,17950.169922,18206.160156,18206.160156,13400
2011-03-24,18286.419922,18373.970703,18269.320313,18350.740234,18350.740234,11200
2011-03-25,18480.689453,18858.300781,18480.689453,18815.640625,18815.640625,15200
2011-03-28,18799.710938,19024.179688,18799.570313,18943.140625,18943.140625,12800
2011-03-29,18949.570313,19226.210938,18944.820313,19120.800781,19120.800781,17200
2011-03-30,19178.769531,19357.099609,19178.769531,19290.179688,19290.179688,12200
2011-03-31,19339.750000,19575.160156,19284.349609,19445.220703,19445.220703,16200
2011-04-01,19463.109375,19562.550781,19382.349609,19420.390625,19420.390625,12400
2011-04-04,19473.929688,19729.599609,19449.359375,19701.730469,19701.730469,10600
2011-04-05,19731.380859,19770.210938,19523.539063,19686.820313,19686.820313,12600
2011-04-06,19698.609375,19811.140625,19550.550781,19612.199219,19612.199219,14400
2011-04-07,19620.880859,19665.089844,19537.019531,19591.179688,19591.179688,9600
2011-04-08,19602.810547,19697.210938,19388.419922,19451.449219,19451.449219,10400
2011-04-11,19382.910156,19426.300781,19242.589844,19262.539063,19262.539063,9400
2011-04-13,19187.009766,19737.330078,19101.630859,19696.859375,19696.859375,17800
2011-04-15,19670.070313,19700.960938,19337.119141,19386.820313,19386.820313,17000
2011-04-18,19389.740234,19649.220703,19071.470703,19091.169922,19091.169922,13800
2011-04-19,19091.779297,19201.919922,18976.189453,19121.830078,19121.830078,11400
2011-04-20,19274.210938,19484.769531,19171.029297,19470.980469,19470.980469,15400
2011-04-21,19582.500000,19695.980469,19530.500000,19602.230469,19602.230469,15200
2011-04-25,19538.519531,19697.490234,19531.339844,19584.310547,19584.310547,11400
2011-04-26,19596.320313,19626.130859,19306.919922,19545.349609,19545.349609,11600
2011-04-27,19610.710938,19633.630859,19412.789063,19448.689453,19448.689453,13400
2011-04-28,19532.849609,19542.050781,19265.919922,19292.019531,19292.019531,14000
2011-04-29,19292.570313,19356.500000,19015.050781,19135.960938,19135.960938,10600
2011-05-02,19224.050781,19253.869141,18954.759766,18998.019531,18998.019531,9400
2011-05-03,18979.310547,19024.949219,18502.419922,18534.689453,18534.689453,13400
2011-05-04,18558.330078,18604.359375,18339.529297,18469.359375,18469.359375,13000
2011-05-05,18484.710938,18569.210938,18160.650391,18210.580078,18210.580078,14800
2011-05-06,18289.779297,18568.480469,18271.679688,18518.810547,18518.810547,30200
2011-05-09,18628.630859,18643.580078,18367.210938,18528.960938,18528.960938,9200
2011-05-10,18564.949219,18689.369141,18429.060547,18512.769531,18512.769531,13200
2011-05-11,18572.609375,18622.439453,18454.929688,18584.960938,18584.960938,10000
2011-05-12,18525.320313,18610.019531,18314.339844,18335.789063,18335.789063,10200
2011-05-13,18362.449219,18724.539063,18280.699219,18531.279297,18531.279297,12600
2011-05-16,18492.679688,18492.679688,18319.880859,18345.029297,18345.029297,9400
2011-05-17,18374.449219,18435.800781,18084.669922,18137.349609,18137.349609,14200
2011-05-18,18177.320313,18218.199219,18020.789063,18086.199219,18086.199219,12400
2011-05-19,18166.640625,18198.449219,18057.820313,18141.400391,18141.400391,13400
2011-05-20,18199.960938,18429.470703,18161.380859,18326.089844,18326.089844,17000
2011-05-23,18269.060547,18269.060547,17971.019531,17993.330078,17993.330078,10400
2011-05-24,18016.429688,18110.390625,17933.939453,18011.970703,18011.970703,12600
2011-05-25,17976.359375,17976.359375,17786.130859,17847.240234,17847.240234,10200
2011-05-26,17917.109375,18072.609375,17862.880859,18044.640625,18044.640625,12600
2011-05-27,18105.609375,18298.640625,18087.160156,18266.099609,18266.099609,12800
2011-05-30,18319.740234,18380.169922,18199.519531,18232.060547,18232.060547,11600
2011-05-31,18266.609375,18526.800781,18266.609375,18503.279297,18503.279297,14600
2011-06-01,18527.119141,18636.119141,18514.660156,18608.810547,18608.810547,12600
2011-06-02,18425.849609,18540.669922,18390.570313,18494.179688,18494.179688,15400
2011-06-03,18554.400391,18672.650391,18345.849609,18376.480469,18376.480469,14400
2011-06-06,18344.269531,18458.630859,18258.419922,18420.109375,18420.109375,8800
2011-06-07,18355.300781,18545.949219,18351.240234,18495.619141,18495.619141,10000
2011-06-08,18448.400391,18505.099609,18365.939453,18394.289063,18394.289063,10800
2011-06-09,18394.570313,18449.640625,18327.009766,18384.900391,18384.900391,10000
2011-06-10,18390.410156,18399.019531,18182.900391,18268.539063,18268.539063,9600
2011-06-13,18242.250000,18313.210938,18120.759766,18266.029297,18266.029297,10400
2011-06-14,18276.779297,18380.189453,18261.109375,18308.660156,18308.660156,26800
2011-06-15,18298.589844,18308.689453,18111.210938,18132.240234,18132.240234,9600
2011-06-16,18060.109375,18155.099609,17958.939453,17985.880859,17985.880859,10600
2011-06-17,18060.169922,18064.759766,17844.089844,17870.529297,17870.529297,10800
2011-06-20,17925.169922,17925.169922,17314.380859,17506.630859,17506.630859,12800
2011-06-21,17574.369141,17714.880859,17504.269531,17560.300781,17560.300781,11400
2011-06-22,17659.369141,17678.859375,17492.189453,17550.630859,17550.630859,9600
2011-06-23,17526.919922,17754.550781,17482.210938,17727.490234,17727.490234,11400
2011-06-24,17804.939453,18268.949219,17804.939453,18240.679688,18240.679688,14800
2011-06-27,18132.699219,18494.109375,18132.699219,18412.410156,18412.410156,13400
2011-06-28,18493.589844,18527.449219,18323.439453,18492.449219,18492.449219,11400
2011-06-29,18552.189453,18715.390625,18552.189453,18693.859375,18693.859375,13800
2011-06-30,18741.099609,18873.390625,18723.140625,18845.869141,18845.869141,11400
2011-07-01,18974.960938,19031.380859,18713.070313,18762.800781,18762.800781,14000
2011-07-04,18896.240234,18942.419922,18781.880859,18814.480469,18814.480469,12200
2011-07-05,18837.880859,18837.880859,18694.050781,18744.560547,18744.560547,12200
2011-07-06,18730.289063,18823.449219,18682.599609,18726.970703,18726.970703,8400
2011-07-07,18776.619141,19097.779297,18767.250000,19078.300781,19078.300781,11400
2011-07-08,19084.060547,19131.699219,18817.710938,18858.039063,18858.039063,12200
2011-07-11,18823.189453,18843.970703,18679.490234,18721.390625,18721.390625,9200
2011-07-12,18534.109375,18589.189453,18326.419922,18411.619141,18411.619141,10600
2011-07-13,18468.820313,18626.410156,18465.400391,18596.019531,18596.019531,9800
2011-07-14,18563.689453,18803.050781,18449.230469,18618.199219,18618.199219,11800
2011-07-15,18694.189453,18936.429688,18513.220703,18561.919922,18561.919922,6800
2011-07-18,18592.189453,18622.560547,18469.529297,18507.039063,18507.039063,9000
2011-07-19,18521.380859,18690.419922,18481.830078,18653.869141,18653.869141,8400
2011-07-20,18756.310547,18765.599609,18473.900391,18502.380859,18502.380859,9800
2011-07-21,18514.650391,18566.990234,18415.359375,18436.189453,18436.189453,8000
2011-07-22,18565.039063,18747.060547,18533.429688,18722.300781,18722.300781,14800
2011-07-25,18753.349609,18932.269531,18670.839844,18871.289063,18871.289063,22800
2011-07-26,18898.189453,18944.599609,18481.630859,18518.220703,18518.220703,15600
2011-07-27,18571.150391,18578.550781,18358.759766,18432.250000,18432.250000,14200
2011-07-28,18300.550781,18327.849609,18188.880859,18209.519531,18209.519531,12200
2011-07-29,18194.150391,18334.269531,18131.859375,18197.199219,18197.199219,16200
2011-08-01,18352.230469,18440.070313,18219.250000,18314.330078,18314.330078,9600
2011-08-02,18283.550781,18283.550781,18037.869141,18109.890625,18109.890625,11000
2011-08-03,17970.189453,18005.759766,17859.500000,17940.550781,17940.550781,13400
2011-08-04,17983.859375,18032.550781,17664.730469,17693.179688,17693.179688,11000
2011-08-05,17350.369141,17358.179688,16990.910156,17305.869141,17305.869141,20400
2011-08-08,16907.570313,17247.869141,16759.449219,16990.179688,16990.179688,20000
2011-08-09,16517.869141,17135.039063,16432.000000,16857.910156,16857.910156,23800
2011-08-10,17244.710938,17256.460938,17022.250000,17130.509766,17130.509766,15600
2011-08-11,17056.609375,17207.820313,17012.949219,17059.400391,17059.400391,9400
2011-08-12,17246.880859,17246.880859,16784.560547,16839.630859,16839.630859,13400
2011-08-16,17015.990234,17035.490234,16673.519531,16730.939453,16730.939453,12600
2011-08-17,16782.240234,17000.380859,16708.980469,16840.800781,16840.800781,15000
2011-08-18,16910.269531,16916.810547,16433.310547,16469.789063,16469.789063,14600
2011-08-19,16237.780273,16287.719727,15987.769531,16141.669922,16141.669922,16400
2011-08-22,16155.990234,16370.459961,16046.480469,16341.700195,16341.700195,11600
2011-08-23,16446.849609,16549.210938,16213.179688,16498.470703,16498.470703,11400
2011-08-24,16490.779297,16533.220703,16253.780273,16284.980469,16284.980469,13600
2011-08-25,16338.139648,16373.839844,16104.339844,16146.330078,16146.330078,12200
2011-08-26,16155.549805,16256.379883,15765.530273,15848.830078,15848.830078,14200
2011-08-29,16080.740234,16462.029297,16068.730469,16416.330078,16416.330078,11200
2011-08-30,16585.099609,16714.699219,16443.349609,16676.750000,16676.750000,15200
2011-09-02,16963.669922,16989.859375,16688.060547,16821.460938,16821.460938,12800
2011-09-05,16678.339844,16760.070313,16561.460938,16713.330078,16713.330078,12200
2011-09-06,16663.730469,16894.730469,16488.300781,16862.810547,16862.810547,14600
2011-09-07,16922.310547,17157.210938,16922.310547,17065.000000,17065.000000,17400
2011-09-08,17118.080078,17209.660156,16987.369141,17165.539063,17165.539063,12200
2011-09-09,17189.750000,17211.800781,16830.949219,16866.970703,16866.970703,11800
2011-09-12,16668.250000,16668.250000,16393.039063,16501.740234,16501.740234,13400
2011-09-13,16618.169922,16766.189453,16374.679688,16467.439453,16467.439453,14600
2011-09-14,16522.710938,16754.220703,16387.380859,16709.599609,16709.599609,16000
2011-09-15,16837.759766,16922.400391,16545.470703,16876.539063,16876.539063,15400
2011-09-16,17047.730469,17122.539063,16889.580078,16933.830078,16933.830078,20400
2011-09-19,16865.929688,16865.929688,16709.410156,16745.349609,16745.349609,11600
2011-09-20,16768.630859,17135.439453,16758.689453,17099.279297,17099.279297,14200
2011-09-21,17128.830078,17191.119141,17000.609375,17065.150391,17065.150391,13400
2011-09-22,16827.849609,16833.609375,16316.030273,16361.150391,16361.150391,18400
2011-09-23,16222.370117,16368.410156,16052.469727,16162.059570,16162.059570,22000
2011-09-26,16209.190430,16209.190430,15801.009766,16051.099609,16051.099609,18800
2011-09-27,16289.320313,16551.650391,16282.740234,16524.029297,16524.029297,16200
2011-09-28,16663.259766,16663.259766,16363.629883,16446.019531,16446.019531,19600
2011-09-29,16387.910156,16756.080078,16316.660156,16698.070313,16698.070313,19200
2011-09-30,16599.740234,16745.160156,16404.779297,16453.759766,16453.759766,20000
2011-10-03,16255.969727,16255.969727,16056.330078,16151.450195,16151.450195,17000
2011-10-04,16081.769531,16202.379883,15745.429688,15864.860352,15864.860352,19600
2011-10-05,15967.719727,16044.910156,15760.530273,15792.410156,15792.410156,18800
2011-10-07,16222.490234,16347.480469,16148.969727,16232.540039,16232.540039,16800
2011-10-10,16270.070313,16595.929688,16230.769531,16557.230469,16557.230469,17200
2011-10-11,16668.150391,16774.119141,16510.710938,16536.470703,16536.470703,20000
2011-10-12,16660.429688,16987.060547,16608.570313,16958.390625,16958.390625,21200
2011-10-13,17048.000000,17084.070313,16854.029297,16883.919922,16883.919922,18000
2011-10-14,16836.830078,17112.449219,16828.449219,17082.689453,17082.689453,15400
2011-10-17,17176.050781,17188.550781,16928.380859,17025.089844,17025.089844,18400
2011-10-18,16817.380859,16824.759766,16669.039063,16748.289063,16748.289063,14000
2011-10-19,16883.359375,17106.990234,16874.339844,17085.339844,17085.339844,11400
2011-10-20,16911.849609,16962.060547,16744.990234,16936.890625,16936.890625,12000
2011-10-21,16975.789063,17032.320313,16752.210938,16785.640625,16785.640625,13800
2011-10-24,17011.060547,17104.880859,16898.599609,16939.279297,16939.279297,12600
2011-10-25,17012.789063,17322.130859,16900.259766,17254.859375,17254.859375,17600
2011-10-28,17671.859375,17908.130859,17671.859375,17804.800781,17804.800781,23800
2011-10-31,17806.210938,17813.109375,17668.269531,17705.009766,17705.009766,15800
2011-11-01,17540.550781,17661.779297,17422.470703,17480.830078,17480.830078,17600
2011-11-02,17347.699219,17615.919922,17337.650391,17464.849609,17464.849609,15400
2011-11-03,17430.689453,17527.099609,17278.029297,17481.929688,17481.929688,17000
2011-11-04,17674.699219,17702.259766,17474.390625,17562.609375,17562.609375,18400
2011-11-08,17593.669922,17632.230469,17455.220703,17569.529297,17569.529297,11000
2011-11-09,17641.980469,17658.339844,17331.230469,17362.099609,17362.099609,15000
2011-11-11,17187.890625,17279.230469,17096.839844,17192.820313,17192.820313,18200
2011-11-14,17348.519531,17391.990234,17094.429688,17118.740234,17118.740234,15000
2011-11-15,17081.619141,17172.089844,16837.560547,16882.669922,16882.669922,18000
2011-11-16,16872.300781,16878.300781,16641.650391,16775.869141,16775.869141,19600
2011-11-17,16754.679688,16807.150391,16408.500000,16461.710938,16461.710938,17000
2011-11-18,16387.699219,16396.689453,16164.990234,16371.509766,16371.509766,21600
2011-11-21,16297.030273,16297.030273,15900.299805,15946.099609,15946.099609,21400
2011-11-22,15995.690430,16212.950195,15970.110352,16065.419922,16065.419922,19400
2011-11-23,15969.599609,15969.599609,15478.690430,15699.969727,15699.969727,17400
2011-11-24,15715.809570,15901.299805,15479.969727,15858.490234,15858.490234,18600
2011-11-25,15781.250000,15891.049805,15645.780273,15695.429688,15695.429688,19200
2011-11-28,15890.799805,16186.679688,15888.280273,16167.129883,16167.129883,20200
2011-11-29,16210.370117,16210.370117,15952.540039,16008.339844,16008.339844,14800
2011-11-30,15868.959961,16179.559570,15849.570313,16123.459961,16123.459961,16800
2011-12-01,16555.929688,16718.109375,16430.609375,16483.449219,16483.449219,19800
2011-12-02,16493.980469,16888.839844,16428.660156,16846.830078,16846.830078,28600
2011-12-05,16812.300781,16863.099609,16691.210938,16805.330078,16805.330078,13400
2011-12-07,16830.039063,17003.710938,16781.619141,16877.060547,16877.060547,14000
2011-12-08,16819.740234,16847.820313,16421.550781,16488.240234,16488.240234,16000
2011-12-09,16258.440430,16382.570313,16142.320313,16213.459961,16213.459961,18400
2011-12-12,16354.959961,16360.320313,15839.959961,15870.349609,15870.349609,21200
2011-12-13,15778.620117,16079.379883,15771.589844,16002.509766,16002.509766,23600
2011-12-14,15963.750000,16133.410156,15855.120117,15881.139648,15881.139648,19000
2011-12-15,15739.049805,15908.019531,15596.219727,15836.469727,15836.469727,19800
2011-12-16,15868.780273,16068.900391,15425.200195,15491.349609,15491.349609,20400
2011-12-19,15440.099609,15440.099609,15190.740234,15379.339844,15379.339844,18000
2011-12-20,15436.120117,15448.129883,15135.860352,15175.080078,15175.080078,20800
2011-12-21,15487.750000,15727.309570,15377.040039,15685.209961,15685.209961,22000
2011-12-22,15546.660156,15834.629883,15472.700195,15813.360352,15813.360352,18800
2011-12-23,15863.429688,15911.230469,15671.280273,15738.700195,15738.700195,17000
2011-12-26,15782.169922,15998.440430,15761.179688,15970.750000,15970.750000,11800
2011-12-27,15983.980469,16049.120117,15799.629883,15873.950195,15873.950195,10800
2011-12-28,15854.360352,15887.799805,15666.459961,15727.849609,15727.849609,11800
2011-12-29,15658.940430,15724.599609,15515.440430,15543.929688,15543.929688,12800
2011-12-30,15583.549805,15694.049805,15406.929688,15454.919922,15454.919922,12800
2012-01-02,15534.669922,15542.849609,15358.019531,15517.919922,15517.919922,14200
2012-01-03,15640.559570,15970.309570,15640.559570,15939.360352,15939.360352,16200
2012-01-04,15967.490234,16004.690430,15822.320313,15882.639648,15882.639648,17800
2012-01-05,15893.070313,15980.169922,15809.309570,15857.080078,15857.080078,21200
2012-01-06,15789.080078,16001.309570,15664.910156,15867.730469,15867.730469,17200
2012-01-07,null,null,null,null,null,null
2012-01-09,15840.219727,15871.509766,15678.299805,15814.719727,15814.719727,11200
2012-01-10,15898.320313,16180.969727,15898.320313,16165.089844,16165.089844,19600
2012-01-11,16222.370117,16244.700195,16127.769531,16175.860352,16175.860352,18600
2012-01-12,16117.190430,16178.580078,15962.589844,16037.509766,16037.509766,14400
2012-01-13,16144.570313,16257.339844,16049.780273,16154.620117,16154.620117,19600
2012-01-16,16086.740234,16214.360352,16037.599609,16189.360352,16189.360352,13400
2012-01-17,16270.870117,16501.380859,16270.870117,16466.050781,16466.050781,18800
2012-01-18,16502.419922,16517.960938,16384.480469,16451.470703,16451.470703,16200
2012-01-19,16573.869141,16662.060547,16572.099609,16643.740234,16643.740234,16800
2012-01-20,16745.009766,16788.480469,16611.710938,16739.009766,16739.009766,18000
2012-01-23,16667.019531,16784.000000,16659.320313,16751.730469,16751.730469,15000
2012-01-24,16806.720703,17050.320313,16770.009766,16995.769531,16995.769531,18200
2012-01-25,17068.849609,17130.240234,17016.689453,17077.179688,17077.179688,14000
2012-01-27,17201.330078,17258.970703,17106.570313,17233.980469,17233.980469,17200
2012-01-30,17138.039063,17138.039063,16828.330078,16863.300781,16863.300781,14400
2012-01-31,16965.580078,17238.990234,16965.580078,17193.550781,17193.550781,18600
2012-02-01,17179.640625,17327.210938,17061.550781,17300.580078,17300.580078,47400
2012-02-02,17438.070313,17504.250000,17308.279297,17431.849609,17431.849609,27000
2012-02-03,17444.250000,17630.529297,17382.699219,17604.960938,17604.960938,16600
2012-02-06,17741.910156,17829.720703,17595.099609,17707.310547,17707.310547,17600
2012-02-07,17813.740234,17832.039063,17582.490234,17622.449219,17622.449219,16800
2012-02-08,17631.689453,17809.210938,17579.589844,17707.320313,17707.320313,20800
2012-02-09,17647.800781,17879.460938,17609.429688,17830.750000,17830.750000,21400
2012-02-10,17817.589844,17890.109375,17627.140625,17748.689453,17748.689453,19600
2012-02-13,17761.699219,17849.640625,17665.890625,17772.839844,17772.839844,16800
2012-02-14,17767.460938,17890.330078,17742.580078,17848.570313,17848.570313,17400
2012-02-15,18000.300781,18231.349609,18000.300781,18202.410156,18202.410156,25600
2012-02-16,18163.050781,18182.779297,18043.320313,18153.990234,18153.990234,20000
2012-02-17,18331.199219,18423.060547,18234.560547,18289.349609,18289.349609,27800
2012-02-21,18303.730469,18470.859375,18293.800781,18428.609375,18428.609375,20600
2012-02-22,18490.869141,18523.779297,18095.810547,18145.250000,18145.250000,21600
2012-02-23,18127.349609,18249.529297,18005.279297,18078.500000,18078.500000,19600
2012-02-24,18079.009766,18198.150391,17848.929688,17923.570313,17923.570313,19600
2012-02-27,17975.189453,17975.189453,17381.640625,17445.750000,17445.750000,20800
2012-02-28,17545.109375,17776.820313,17530.439453,17731.119141,17731.119141,16000
2012-02-29,17919.929688,18001.349609,17677.970703,17752.679688,17752.679688,18400
2012-03-01,17714.619141,17717.529297,17463.269531,17583.970703,17583.970703,18800
2012-03-02,17661.390625,17731.880859,17504.380859,17636.800781,17636.800781,17000
2012-03-03,null,null,null,null,null,null
2012-03-05,17598.419922,17598.419922,17312.300781,17362.869141,17362.869141,12000
2012-03-06,17336.640625,17691.960938,17128.279297,17173.289063,17173.289063,18600
2012-03-07,17127.179688,17239.349609,17008.769531,17145.519531,17145.519531,20400
2012-03-09,17325.820313,17531.619141,17325.820313,17503.240234,17503.240234,12800
2012-03-12,17772.099609,17772.099609,17494.650391,17587.669922,17587.669922,12200
2012-03-13,17680.230469,17842.919922,17680.230469,17813.619141,17813.619141,12800
2012-03-14,18003.150391,18040.689453,17837.220703,17919.300781,17919.300781,14200
